fecha_corte,sunday,rango_edad,dosis,n,n_acum,pob2021,pct_acum
2021-11-30,2021-08-08,55-59,2,176994,901928,1563778,0.576762174682084
2021-11-30,2021-08-08,60-64,1,11997,994691,1256325,0.7917465623942849
2021-11-30,2021-08-08,60-64,2,28605,911213,1256325,0.7253003800768113
2021-11-30,2021-08-08,65-69,1,7752,811041,1043853,0.7769685961529066
2021-11-30,2021-08-08,65-69,2,16750,753928,1043853,0.7222549535231493
2021-11-30,2021-08-08,70-74,1,4721,620734,778097,0.7977591482809984
2021-11-30,2021-08-08,70-74,2,9986,581772,778097,0.7476856998549024
2021-11-30,2021-08-08,75-79,1,3100,444359,546389,0.8132649083345382
2021-11-30,2021-08-08,75-79,2,6929,416567,546389,0.7624000483172245
2021-11-30,2021-08-08,80+,1,2798,554062,674853,0.8210113906287739
2021-11-30,2021-08-08,80+,2,7250,521753,674853,0.773135779199322
2021-11-30,2021-08-08,Desconocido,1,3,8,NA,NA
2021-11-30,2021-08-15,10-14,1,395,1464,2712491,5.397252930977467e-4
2021-11-30,2021-08-15,10-14,2,312,396,2712491,1.459912678051282e-4
2021-11-30,2021-08-15,15-19,1,4023,44307,2494642,0.017760865086052426
2021-11-30,2021-08-15,15-19,2,3809,26399,2494642,0.010582279942372493
2021-11-30,2021-08-15,20-24,1,9895,166002,2652060,0.06259360647949141
2021-11-30,2021-08-15,20-24,2,11697,117834,2652060,0.0444311214678401
2021-11-30,2021-08-15,25-29,1,12457,240587,2729544,0.08814182881829345
2021-11-30,2021-08-15,25-29,2,11106,172526,2729544,0.06320689463148424
2021-11-30,2021-08-15,30-34,1,16721,284527,2620443,0.10857973251087698
2021-11-30,2021-08-15,30-34,2,17526,190518,2620443,0.07270450072754873
2021-11-30,2021-08-15,35-39,1,74508,428150,2488392,0.17205890390260056
2021-11-30,2021-08-15,35-39,2,24328,177205,2488392,0.07121265459782863
2021-11-30,2021-08-15,40-44,1,183346,1050932,2291816,0.4585586277432394
2021-11-30,2021-08-15,40-44,2,198770,359662,2291816,0.15693319184437146
2021-11-30,2021-08-15,45-49,1,99665,1258387,1992510,0.6315586872838781
2021-11-30,2021-08-15,45-49,2,209878,773150,1992510,0.3880281654797216
2021-11-30,2021-08-15,50-54,1,36464,1270866,1795634,0.7077533617652595
2021-11-30,2021-08-15,50-54,2,100449,990430,1795634,0.5515767689852163
2021-11-30,2021-08-15,55-59,1,23519,1143814,1563778,0.7314426983881344
2021-11-30,2021-08-15,55-59,2,69135,971063,1563778,0.6209724142429424
2021-11-30,2021-08-15,60-64,1,10204,1004895,1256325,0.7998686645573398
2021-11-30,2021-08-15,60-64,2,16952,928165,1256325,0.7387937038584761
2021-11-30,2021-08-15,65-69,1,7136,818177,1043853,0.783804807765078
2021-11-30,2021-08-15,65-69,2,10163,764091,1043853,0.7319909987325801
2021-11-30,2021-08-15,70-74,1,4753,625487,778097,0.8038676411809839
2021-11-30,2021-08-15,70-74,2,5912,587684,778097,0.7552837242657406
2021-11-30,2021-08-15,75-79,1,3188,447547,546389,0.819099579237503
2021-11-30,2021-08-15,75-79,2,4194,420761,546389,0.7700758983068839
2021-11-30,2021-08-15,80+,1,2881,556943,674853,0.8252804684872113
2021-11-30,2021-08-15,80+,2,4064,525817,674853,0.7791578314092106
2021-11-30,2021-08-15,Desconocido,2,1,3,NA,NA
2021-11-30,2021-08-22,10-14,1,962,2426,2712491,8.94380847715255e-4
2021-11-30,2021-08-22,10-14,2,407,803,2712491,2.960378486048433e-4
2021-11-30,2021-08-22,15-19,1,3117,47424,2494642,0.019010342967046977
2021-11-30,2021-08-22,15-19,2,2986,29385,2494642,0.01177924527848084
2021-11-30,2021-08-22,20-24,1,8149,174151,2652060,0.0656663122252136
2021-11-30,2021-08-22,20-24,2,7486,125320,2652060,0.04725383286954292
2021-11-30,2021-08-22,25-29,1,8472,249059,2729544,0.09124564396104258
2021-11-30,2021-08-22,25-29,2,13334,185860,2729544,0.06809195968264296
2021-11-30,2021-08-22,30-34,1,11097,295624,2620443,0.11281451266064554
2021-11-30,2021-08-22,30-34,2,28936,219454,2620443,0.08374690844258013
2021-11-30,2021-08-22,35-39,1,102378,530528,2488392,0.21320113551241124
2021-11-30,2021-08-22,35-39,2,38336,215541,2488392,0.08661858742513237
2021-11-30,2021-08-22,40-44,1,158891,1209823,2291816,0.527888364510938
2021-11-30,2021-08-22,40-44,2,201987,561649,2291816,0.24506723052810522
2021-11-30,2021-08-22,45-49,1,66199,1324586,1992510,0.6647826108777372
2021-11-30,2021-08-22,45-49,2,133626,906776,1992510,0.4550923207411757
2021-11-30,2021-08-22,50-54,1,29011,1299877,1795634,0.723909772258712
2021-11-30,2021-08-22,50-54,2,86609,1077039,1795634,0.5998098721677134
2021-11-30,2021-08-22,55-59,1,19680,1163494,1563778,0.7440276049413663
2021-11-30,2021-08-22,55-59,2,47675,1018738,1563778,0.6514594782635387
2021-11-30,2021-08-22,60-64,1,10534,1015429,1256325,0.8082534376057151
2021-11-30,2021-08-22,60-64,2,14320,942485,1256325,0.7501920283366167
2021-11-30,2021-08-22,65-69,1,7298,825475,1043853,0.7907962136431087
2021-11-30,2021-08-22,65-69,2,8873,772964,1043853,0.7404912377509094
2021-11-30,2021-08-22,70-74,1,4908,630395,778097,0.8101753380362603
2021-11-30,2021-08-22,70-74,2,5122,592806,778097,0.7618664510979993
2021-11-30,2021-08-22,75-79,1,3254,450801,546389,0.8250550432018214
2021-11-30,2021-08-22,75-79,2,3651,424412,546389,0.776757950837224
2021-11-30,2021-08-22,80+,1,2917,559860,674853,0.8296028912963268
2021-11-30,2021-08-22,80+,2,3753,529570,674853,0.7847190425174075
2021-11-30,2021-08-22,Desconocido,2,1,4,NA,NA
2021-11-30,2021-08-29,10-14,1,920,3346,2712491,0.0012335524799897953
2021-11-30,2021-08-29,10-14,2,352,1155,2712491,4.2580786443162394e-4
2021-11-30,2021-08-29,15-19,1,5001,52425,2494642,0.02101503943251176
2021-11-30,2021-08-29,15-19,2,3803,33188,2494642,0.013303712516665718
2021-11-30,2021-08-29,20-24,1,9333,183484,2652060,0.06918546337564006
2021-11-30,2021-08-29,20-24,2,9758,135078,2652060,0.05093323680459718
2021-11-30,2021-08-29,25-29,1,8578,257637,2729544,0.09438829342923213
2021-11-30,2021-08-29,25-29,2,15897,201757,2729544,0.07391600941402666
2021-11-30,2021-08-29,30-34,1,33482,329106,2620443,0.12559174154904343
2021-11-30,2021-08-29,30-34,2,21116,240570,2620443,0.09180508791834052
2021-11-30,2021-08-29,35-39,1,262203,792731,2488392,0.31857159161418297
2021-11-30,2021-08-29,35-39,2,84698,300239,2488392,0.1206558291458902
2021-11-30,2021-08-29,40-44,1,140005,1349828,2291816,0.5889774746314713
2021-11-30,2021-08-29,40-44,2,164701,726350,2291816,0.3169320748262513
2021-11-30,2021-08-29,45-49,1,79962,1404548,1992510,0.7049139025651063
2021-11-30,2021-08-29,45-49,2,133891,1040667,1992510,0.5222894740804312
2021-11-30,2021-08-29,50-54,1,36503,1336380,1795634,0.7442385252228461
2021-11-30,2021-08-29,50-54,2,73916,1150955,1795634,0.6409741628862007
2021-11-30,2021-08-29,55-59,1,24910,1188404,1563778,0.7599569759901981
2021-11-30,2021-08-29,55-59,2,40283,1059021,1563778,0.6772195286031649
2021-11-30,2021-08-29,60-64,1,12563,1027992,1256325,0.8182532386126201
2021-11-30,2021-08-29,60-64,2,14172,956657,1256325,0.7614725489025531
2021-11-30,2021-08-29,65-69,1,8468,833943,1043853,0.7989084669967897
2021-11-30,2021-08-29,65-69,2,9116,782080,1043853,0.7492242681680275
2021-11-30,2021-08-29,70-74,1,4957,635352,778097,0.8165460090451447
2021-11-30,2021-08-29,70-74,2,5740,598546,778097,0.769243423377805
2021-11-30,2021-08-29,75-79,1,3237,454038,546389,0.8309793938018518
2021-11-30,2021-08-29,75-79,2,3825,428237,546389,0.7837584578020421
2021-11-30,2021-08-29,80+,1,3179,563039,674853,0.8343135468020443
2021-11-30,2021-08-29,80+,2,3800,533370,674853,0.7903498984223231
2021-11-30,2021-08-29,Desconocido,2,2,6,NA,NA
2021-11-30,2021-09-05,10-14,1,637,3983,2712491,0.0014683919688581455
2021-11-30,2021-09-05,10-14,2,354,1509,2712491,5.563152098937839e-4
2021-11-30,2021-09-05,15-19,1,5028,57453,2494642,0.023030559094250797
2021-11-30,2021-09-05,15-19,2,4362,37550,2494642,0.015052260003639802
2021-11-30,2021-09-05,20-24,1,10397,193881,2652060,0.07310581208569941
2021-11-30,2021-09-05,20-24,2,12431,147509,2652060,0.055620536488616396
2021-11-30,2021-09-05,25-29,1,15262,272899,2729544,0.09997970356953396
2021-11-30,2021-09-05,25-29,2,15053,216810,2729544,0.07943084998812988
2021-11-30,2021-09-05,30-34,1,251564,580670,2620443,0.22159230328612375
2021-11-30,2021-09-05,30-34,2,18694,259264,2620443,0.0989389961926285
2021-11-30,2021-09-05,35-39,1,323413,1116144,2488392,0.44854026214519255
2021-11-30,2021-09-05,35-39,2,82441,382680,2488392,0.15378605943115073
2021-11-30,2021-09-05,40-44,1,125940,1475768,2291816,0.6439295301193464
2021-11-30,2021-09-05,40-44,2,211969,938319,2291816,0.4094216115080792
2021-11-30,2021-09-05,45-49,1,67954,1472502,1992510,0.7390186247496876
2021-11-30,2021-09-05,45-49,2,113951,1154618,1992510,0.5794791494145575
2021-11-30,2021-09-05,50-54,1,36732,1373112,1795634,0.7646948097440792
2021-11-30,2021-09-05,50-54,2,42945,1193900,1795634,0.6648905066399946
2021-11-30,2021-09-05,55-59,1,23876,1212280,1563778,0.7752251278634179
2021-11-30,2021-09-05,55-59,2,27167,1086188,1563778,0.6945921991484725
2021-11-30,2021-09-05,60-64,1,12105,1040097,1256325,0.8278884842695958
2021-11-30,2021-09-05,60-64,2,10367,967024,1256325,0.7697243945635086
2021-11-30,2021-09-05,65-69,1,7651,841594,1043853,0.8062380430961065
2021-11-30,2021-09-05,65-69,2,6858,788938,1043853,0.75579415875607
2021-11-30,2021-09-05,70-74,1,4395,639747,778097,0.8221944050677487
2021-11-30,2021-09-05,70-74,2,4215,602761,778097,0.7746604857749098
2021-11-30,2021-09-05,75-79,1,2803,456841,546389,0.8361094385135864
2021-11-30,2021-09-05,75-79,2,2825,431062,546389,0.7889287668675614
2021-11-30,2021-09-05,80+,1,2652,565691,674853,0.8382432915020012
2021-11-30,2021-09-05,80+,2,2610,535980,674853,0.7942174073464888
2021-11-30,2021-09-05,Desconocido,1,2,10,NA,NA
2021-11-30,2021-09-12,10-14,1,7933,11916,2712491,0.004393009967590676
2021-11-30,2021-09-12,10-14,2,736,2245,2712491,8.276525157134162e-4
2021-11-30,2021-09-12,15-19,1,36667,94120,2494642,0.037728860493810336
2021-11-30,2021-09-12,15-19,2,2726,40276,2494642,0.016145001968218286
2021-11-30,2021-09-12,20-24,1,81538,275419,2652060,0.10385096868094991
2021-11-30,2021-09-12,20-24,2,6515,154024,2652060,0.05807711741061665
2021-11-30,2021-09-12,25-29,1,301774,574673,2729544,0.21053809720598018
2021-11-30,2021-09-12,25-29,2,9247,226057,2729544,0.08281859534046712
2021-11-30,2021-09-12,30-34,1,732528,1313198,2620443,0.5011358766437584
2021-11-30,2021-09-12,30-34,2,12534,271798,2620443,0.10372215690247794
2021-11-30,2021-09-12,35-39,1,401403,1517547,2488392,0.609850457644937
2021-11-30,2021-09-12,35-39,2,63722,446402,2488392,0.17939376111159336
2021-11-30,2021-09-12,40-44,1,161757,1637525,2291816,0.7145098035793449
2021-11-30,2021-09-12,40-44,2,142674,1080993,2291816,0.47167530028588683
2021-11-30,2021-09-12,45-49,1,94085,1566587,1992510,0.7862379611645612
2021-11-30,2021-09-12,45-49,2,73988,1228606,1992510,0.616612212736699
2021-11-30,2021-09-12,50-54,1,45299,1418411,1795634,0.7899221110760879
2021-11-30,2021-09-12,50-54,2,34006,1227906,1795634,0.6838286644160224
2021-11-30,2021-09-12,55-59,1,31645,1243925,1563778,0.795461376231153
2021-11-30,2021-09-12,55-59,2,22843,1109031,1563778,0.7091997713230395
2021-11-30,2021-09-12,60-64,1,18136,1058233,1256325,0.8423242393488946
2021-11-30,2021-09-12,60-64,2,10858,977882,1256325,0.7783670626629255
2021-11-30,2021-09-12,65-69,1,11506,853100,1043853,0.8172606679292965
2021-11-30,2021-09-12,65-69,2,7371,796309,1043853,0.762855497852667
2021-11-30,2021-09-12,70-74,1,6357,646104,778097,0.8303643376082931
2021-11-30,2021-09-12,70-74,2,4674,607435,778097,0.7806674489170373
2021-11-30,2021-09-12,75-79,1,4031,460872,546389,0.8434869662456601
2021-11-30,2021-09-12,75-79,2,3073,434135,546389,0.7945529650121067
2021-11-30,2021-09-12,80+,1,3826,569517,674853,0.8439126743157399
2021-11-30,2021-09-12,80+,2,2689,538669,674853,0.7982019788013093
2021-11-30,2021-09-12,Desconocido,2,1,7,NA,NA
2021-11-30,2021-09-19,10-14,1,18759,30675,2712491,0.01130879328263209
2021-11-30,2021-09-19,10-14,2,906,3151,2712491,0.0011616628405403005
2021-11-30,2021-09-19,15-19,1,137805,231925,2494642,0.09296925170024396
2021-11-30,2021-09-19,15-19,2,4556,44832,2494642,0.017971316124718497
2021-11-30,2021-09-19,20-24,1,337549,612968,2652060,0.231129009147606
2021-11-30,2021-09-19,20-24,2,10119,164143,2652060,0.061892641946260644
2021-11-30,2021-09-19,25-29,1,662355,1237028,2729544,0.4531995087824193
2021-11-30,2021-09-19,25-29,2,9799,235856,2729544,0.08640857227434326
2021-11-30,2021-09-19,30-34,1,309239,1622437,2620443,0.6191460756826231
2021-11-30,2021-09-19,30-34,2,23820,295618,2620443,0.1128122229714594
2021-11-30,2021-09-19,35-39,1,166352,1683899,2488392,0.676701661153066
2021-11-30,2021-09-19,35-39,2,209729,656131,2488392,0.2636767036704828
2021-11-30,2021-09-19,40-44,1,74626,1712151,2291816,0.7470717544514918
2021-11-30,2021-09-19,40-44,2,128064,1209057,2291816,0.5275541317453059
2021-11-30,2021-09-19,45-49,1,51231,1617818,1992510,0.81194975182056806
2021-11-30,2021-09-19,45-49,2,65481,1294087,1992510,0.6494757868216471
2021-11-30,2021-09-19,50-54,1,29807,1448218,1795634,0.8065218190343912
2021-11-30,2021-09-19,50-54,2,33088,1260994,1795634,0.7022555821509283
2021-11-30,2021-09-19,55-59,1,22217,1266142,1563778,0.8096686358293824
2021-11-30,2021-09-19,55-59,2,23132,1132163,1563778,0.7239921523387591
2021-11-30,2021-09-19,60-64,1,12891,1071124,1256325,0.8525851192963604
2021-11-30,2021-09-19,60-64,2,12271,990153,1256325,0.7881344397349412
2021-11-30,2021-09-19,65-69,1,8475,861575,1043853,0.8253796272080456
2021-11-30,2021-09-19,65-69,2,8232,804541,1043853,0.7707416657326271
2021-11-30,2021-09-19,70-74,1,4851,650955,778097,0.8365987788154947
2021-11-30,2021-09-19,70-74,2,5045,612480,778097,0.7871512163650547
2021-11-30,2021-09-19,75-79,1,3151,464023,546389,0.8492539198263508
2021-11-30,2021-09-19,75-79,2,3333,437468,546389,0.8006530146104698
2021-11-30,2021-09-19,80+,1,3060,572577,674853,0.8484469951233824
2021-11-30,2021-09-19,80+,2,3062,541731,674853,0.8027392632173229
2021-11-30,2021-09-26,10-14,1,5912,36587,2712491,0.0134883396848137
2021-11-30,2021-09-26,10-14,2,582,3733,2712491,0.0013762257644357161
2021-11-30,2021-09-26,15-19,1,43841,275766,2494642,0.11054331643578517
2021-11-30,2021-09-26,15-19,2,3128,47960,2494642,0.019225203456047
2021-11-30,2021-09-26,20-24,1,234638,847606,2652060,0.3196028747464235
2021-11-30,2021-09-26,20-24,2,8111,172254,2652060,0.06495101920771024
2021-11-30,2021-09-26,25-29,1,256891,1493919,2729544,0.5473144964873253
2021-11-30,2021-09-26,25-29,2,12052,247908,2729544,0.09082396180460912
2021-11-30,2021-09-26,30-34,1,121882,1744319,2620443,0.6656580585801714
2021-11-30,2021-09-26,30-34,2,165113,460731,2620443,0.175821798070021
2021-11-30,2021-09-26,35-39,1,73605,1757504,2488392,0.7062810039575759
2021-11-30,2021-09-26,35-39,2,267379,923510,2488392,0.3711272178981447
2021-11-30,2021-09-26,40-44,1,38021,1750172,2291816,0.7636616552114132
2021-11-30,2021-09-26,40-44,2,111771,1320828,2291816,0.5763237537393927
2021-11-30,2021-09-26,45-49,1,25693,1643511,1992510,0.824844542812834
2021-11-30,2021-09-26,45-49,2,70367,1364454,1992510,0.6847915443335291
2021-11-30,2021-09-26,50-54,1,16495,1464713,1795634,0.8157079894900631
2021-11-30,2021-09-26,50-54,2,35514,1296508,1795634,0.7220335547221761
2021-11-30,2021-09-26,55-59,1,12600,1278742,1563778,0.8177260455128541
2021-11-30,2021-09-26,55-59,2,24034,1156197,1563778,0.7393613415715018
2021-11-30,2021-09-26,60-64,1,7441,1078565,1256325,0.8585079497741428
2021-11-30,2021-09-26,60-64,2,12270,1002423,1256325,0.797901020834577
2021-11-30,2021-09-26,65-69,1,4917,866492,1043853,0.8300900605736632
2021-11-30,2021-09-26,65-69,2,8237,812778,1043853,0.7786326235590644
2021-11-30,2021-09-26,70-74,1,2892,653847,778097,0.8403155390651809
2021-11-30,2021-09-26,70-74,2,5062,617542,778097,0.7936568319888138
2021-11-30,2021-09-26,75-79,1,1894,465917,546389,0.8527203146476229
2021-11-30,2021-09-26,75-79,2,3313,440781,546389,0.806716460250847
2021-11-30,2021-09-26,80+,1,1941,574518,674853,0.8513231770474459
2021-11-30,2021-09-26,80+,2,3082,544813,674853,0.8073061837170465
2021-11-30,2021-10-03,10-14,1,1676,38263,2712491,0.014106221919261667
2021-11-30,2021-10-03,10-14,2,6624,10357,2712491,0.003818261516812406
2021-11-30,2021-10-03,15-19,1,49185,324951,2494642,0.13025957231538635
2021-11-30,2021-10-03,15-19,2,26299,74259,2494642,0.029767397486292622
2021-11-30,2021-10-03,20-24,1,330970,1178576,2652060,0.44440020210704134
2021-11-30,2021-10-03,20-24,2,53301,225555,2652060,0.08504898079228977
2021-11-30,2021-10-03,25-29,1,166005,1659924,2729544,0.608132347381101
2021-11-30,2021-10-03,25-29,2,180968,428876,2729544,0.1571236807320197
2021-11-30,2021-10-03,30-34,1,90243,1834562,2620443,0.7000961287843315
2021-11-30,2021-10-03,30-34,2,524381,985112,2620443,0.3759333822563589
2021-11-30,2021-10-03,35-39,1,56407,1813911,2488392,0.7289490562580172
2021-11-30,2021-10-03,35-39,2,320866,1244376,2488392,0.5000723358699112
2021-11-30,2021-10-03,40-44,1,31369,1781541,2291816,0.7773490541998136
2021-11-30,2021-10-03,40-44,2,146621,1467449,2291816,0.6402996575641325
2021-11-30,2021-10-03,45-49,1,21888,1665399,1992510,0.835829682159688
2021-11-30,2021-10-03,45-49,2,82126,1446580,1992510,0.7260089033430196
2021-11-30,2021-10-03,50-54,1,14334,1479047,1795634,0.8236906852955558
2021-11-30,2021-10-03,50-54,2,41869,1338377,1795634,0.7453506672295134
2021-11-30,2021-10-03,55-59,1,10902,1289644,1563778,0.8246976233199341
2021-11-30,2021-10-03,55-59,2,28879,1185076,1563778,0.7578287966706272
2021-11-30,2021-10-03,60-64,1,6885,1085450,1256325,0.8639882196087796
2021-11-30,2021-10-03,60-64,2,16545,1018968,1256325,0.8110703838576802
2021-11-30,2021-10-03,65-69,1,4453,870945,1043853,0.8343559869062023
2021-11-30,2021-10-03,65-69,2,10785,823563,1043853,0.7889645381102511
2021-11-30,2021-10-03,70-74,1,2579,656426,778097,0.8436300358438601
2021-11-30,2021-10-03,70-74,2,6066,623608,778097,0.8014527751681345
2021-11-30,2021-10-03,75-79,1,1788,467705,546389,0.8559927084915692
2021-11-30,2021-10-03,75-79,2,4024,444805,546389,0.8140811765976255
2021-11-30,2021-10-03,80+,1,1850,576368,674853,0.8540645147906285
2021-11-30,2021-10-03,80+,2,3771,548584,674853,0.8128940673005824
2021-11-30,2021-10-03,Desconocido,2,1,8,NA,NA
2021-11-30,2021-10-10,10-14,1,1378,39641,2712491,0.014614242038038098
2021-11-30,2021-10-10,10-14,2,15413,25770,2712491,0.009500492351864025
2021-11-30,2021-10-10,15-19,1,32360,357311,2494642,0.14323137347964157
2021-11-30,2021-10-10,15-19,2,102278,176537,2494642,0.07076646669141304
2021-11-30,2021-10-10,20-24,1,214288,1392864,2652060,0.5252007873125042
2021-11-30,2021-10-10,20-24,2,235147,460702,2652060,0.17371477266728505
2021-11-30,2021-10-10,25-29,1,147919,1807843,2729544,0.6623241830869918
2021-11-30,2021-10-10,25-29,2,484163,913039,2729544,0.3345023930737149
2021-11-30,2021-10-10,30-34,1,72653,1907215,2620443,0.7278215935244536
2021-11-30,2021-10-10,30-34,2,319421,1304533,2620443,0.49782918384410574
2021-11-30,2021-10-10,35-39,1,45416,1859327,2488392,0.7472001999684937
2021-11-30,2021-10-10,35-39,2,196011,1440387,2488392,0.5788424814096814
2021-11-30,2021-10-10,40-44,1,25318,1806859,2291816,0.7883961888738014
2021-11-30,2021-10-10,40-44,2,85062,1552511,2291816,0.6774152026166149
2021-11-30,2021-10-10,45-49,1,17967,1683366,1992510,0.8448469518346207
2021-11-30,2021-10-10,45-49,2,56258,1502838,1992510,0.7542436424409413
2021-11-30,2021-10-10,50-54,1,12126,1491173,1795634,0.8304437318518139
2021-11-30,2021-10-10,50-54,2,29572,1367949,1795634,0.7618195021925404
2021-11-30,2021-10-10,55-59,1,9269,1298913,1563778,0.8306249352529579
2021-11-30,2021-10-10,55-59,2,21353,1206429,1563778,0.7714835481762756
2021-11-30,2021-10-10,60-64,1,5777,1091227,1256325,0.868586552046644
2021-11-30,2021-10-10,60-64,2,12190,1031158,1256325,0.8207732871669353
2021-11-30,2021-10-10,65-69,1,3754,874699,1043853,0.8379522787212376
2021-11-30,2021-10-10,65-69,2,7897,831460,1043853,0.796529779576243
2021-11-30,2021-10-10,70-74,1,2010,658436,778097,0.8462132613286004
2021-11-30,2021-10-10,70-74,2,4412,628020,778097,0.80712301936648
2021-11-30,2021-10-10,75-79,1,1328,469033,546389,0.8584232113018381
2021-11-30,2021-10-10,75-79,2,2778,447583,546389,0.8191654663618777
2021-11-30,2021-10-10,80+,1,1346,577714,674853,0.856059023224317
2021-11-30,2021-10-10,80+,2,2779,551363,674853,0.8170120011320984
2021-11-30,2021-10-17,10-14,1,1100,40741,2712491,0.015019773337496788
2021-11-30,2021-10-17,10-14,2,4964,30734,2712491,0.011330544506875782
2021-11-30,2021-10-17,15-19,1,174161,531472,2494642,0.21304539889892016
2021-11-30,2021-10-17,15-19,2,42483,219020,2494642,0.08779616474027135
2021-11-30,2021-10-17,15-19,3,5,5,2494642,2.0042956063435154e-6
2021-11-30,2021-10-17,20-24,1,220883,1613747,2652060,0.608488118670015
2021-11-30,2021-10-17,20-24,2,195461,656163,2652060,0.2474163480464243
2021-11-30,2021-10-17,20-24,3,509,509,2652060,1.919262761777637e-4
2021-11-30,2021-10-17,25-29,1,137467,1945310,2729544,0.712686807759831
2021-11-30,2021-10-17,25-29,2,269435,1182474,2729544,0.4332130201967801
2021-11-30,2021-10-17,25-29,3,4474,4474,2729544,0.0016391016228351695
2021-11-30,2021-10-17,30-34,1,72264,1979479,2620443,0.755398610082341
2021-11-30,2021-10-17,30-34,2,160225,1464758,2620443,0.5589734254856907
2021-11-30,2021-10-17,30-34,3,7699,7699,2620443,0.002938052840683808
2021-11-30,2021-10-17,35-39,1,47841,1907168,2488392,0.7664258685930513
2021-11-30,2021-10-17,35-39,2,97620,1538007,2488392,0.6180726348581734
2021-11-30,2021-10-17,35-39,3,7058,7058,2488392,0.0028363698324058266
2021-11-30,2021-10-17,40-44,1,29305,1836164,2291816,0.8011829920028484
2021-11-30,2021-10-17,40-44,2,48615,1601126,2291816,0.6986276385189736
2021-11-30,2021-10-17,40-44,3,6273,6273,2291816,0.002737130729517553
2021-11-30,2021-10-17,45-49,1,22057,1705423,1992510,0.8559169088235442
2021-11-30,2021-10-17,45-49,2,31949,1534787,1992510,0.7702781918283973
2021-11-30,2021-10-17,45-49,3,6080,6080,1992510,0.0030514275963483247
2021-11-30,2021-10-17,50-54,1,13811,1504984,1795634,0.8381351656295214
2021-11-30,2021-10-17,50-54,2,19058,1387007,1795634,0.7724330236562685
2021-11-30,2021-10-17,50-54,3,4796,4796,1795634,0.0026709229163626885
2021-11-30,2021-10-17,55-59,1,10412,1309325,1563778,0.8372831693501251
2021-11-30,2021-10-17,55-59,2,14327,1220756,1563778,0.7806453345679502
2021-11-30,2021-10-17,55-59,3,3847,3847,1563778,0.00246006786129489
2021-11-30,2021-10-17,60-64,1,6007,1097234,1256325,0.8733679581318529
2021-11-30,2021-10-17,60-64,2,8169,1039327,1256325,0.8272755855371818
2021-11-30,2021-10-17,60-64,3,3063,3063,1256325,0.002438063399200048
2021-11-30,2021-10-17,65-69,1,3988,878687,1043853,0.8417727400314029
2021-11-30,2021-10-17,65-69,2,5350,836810,1043853,0.8016550223067808
2021-11-30,2021-10-17,65-69,3,1648,1648,1043853,0.001578766358864706
2021-11-30,2021-10-17,70-74,1,2278,660714,778097,0.8491409168779728
2021-11-30,2021-10-17,70-74,2,3062,631082,778097,0.811058261373582
2021-11-30,2021-10-17,70-74,3,79,79,778097,1.0152975785795345e-4
2021-11-30,2021-10-17,75-79,1,1510,470543,546389,0.8611868101297794
2021-11-30,2021-10-17,75-79,2,1978,449561,546389,0.8227855978066908
2021-11-30,2021-10-17,75-79,3,6,6,546389,1.0981187395793108e-5
2021-11-30,2021-10-17,80+,1,1436,579150,674853,0.8581868940347009
2021-11-30,2021-10-17,80+,2,2022,553385,674853,0.8200082091951877
2021-11-30,2021-10-17,80+,3,1,1,674853,1.4818041855041023e-6
2021-11-30,2021-10-17,Desconocido,1,1,11,NA,NA
2021-11-30,2021-10-24,10-14,1,21193,61934,2712491,0.022832886818794976
2021-11-30,2021-10-24,10-14,2,2517,33251,2712491,0.012258473853000803
2021-11-30,2021-10-24,15-19,1,198299,729771,2494642,0.2925353617873827
2021-11-30,2021-10-24,15-19,2,35349,254369,2494642,0.10196613381799874
2021-11-30,2021-10-24,15-19,3,39,44,2494642,1.7637801335822934e-5
2021-11-30,2021-10-24,20-24,1,136165,1749912,2652060,0.6598312255378838
2021-11-30,2021-10-24,20-24,2,262039,918202,2652060,0.3462221820019155
2021-11-30,2021-10-24,20-24,3,1804,2313,2652060,8.721522137508202e-4
2021-11-30,2021-10-24,25-29,1,88552,2033862,2729544,0.7451288566881501
2021-11-30,2021-10-24,25-29,2,161808,1344282,2729544,0.4924932516200508
2021-11-30,2021-10-24,25-29,3,12257,16731,2729544,0.006129595273056599
2021-11-30,2021-10-24,30-34,1,47991,2027470,2620443,0.7737126890376932
2021-11-30,2021-10-24,30-34,2,98233,1562991,2620443,0.5964605984560626
2021-11-30,2021-10-24,30-34,3,20691,28390,2620443,0.01083404599909252
2021-11-30,2021-10-24,35-39,1,33599,1940767,2488392,0.7799281624438593
2021-11-30,2021-10-24,35-39,2,64032,1602039,2488392,0.6438049149812409
2021-11-30,2021-10-24,35-39,3,20496,27554,2488392,0.01107301421962456
2021-11-30,2021-10-24,40-44,1,20999,1857163,2291816,0.8103455949343228
2021-11-30,2021-10-24,40-44,2,35214,1636340,2291816,0.7139927463635825
2021-11-30,2021-10-24,40-44,3,17867,24140,2291816,0.010533131804647494
2021-11-30,2021-10-24,45-49,1,15506,1720929,1992510,0.8636990529533102
2021-11-30,2021-10-24,45-49,2,24164,1558951,1992510,0.7824056090057264
2021-11-30,2021-10-24,45-49,3,16580,22660,1992510,0.011372590350863986
2021-11-30,2021-10-24,50-54,1,10248,1515232,1795634,0.8438423420362947
2021-11-30,2021-10-24,50-54,2,15350,1402357,1795634,0.7809815363264452
